12:04, Wednesday, June 10, 2015
Study name: Static 2
Units :N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
7465  ,-5.55693e+002  ,-3.52787e+001  ,1.60299e+002  ,-1.12174e+003  ,1.29730e+002  ,-8.24871e+001
7466  ,-1.30744e+003  ,1.85764e+001  ,1.22002e+002  ,-1.06228e+003  ,1.89236e+002  ,-2.86801e+001
7467  ,-8.71058e+002  ,1.87322e+001  ,1.25470e+002  ,-1.29475e+003  ,4.35617e+001  ,-4.90739e+001
7468  ,-9.43269e+002  ,-1.26712e+001  ,7.41897e+001  ,-1.30771e+003  ,4.93816e+001  ,-3.09512e+001
7469  ,-9.29219e+002  ,7.45052e-001  ,7.51182e+001  ,-1.35129e+003  ,6.72821e+001  ,-3.82811e+001
7470  ,-8.29189e+002  ,-1.15603e+001  ,1.14568e+002  ,-1.29180e+003  ,2.40343e+001  ,-6.56858e+001
7471  ,-8.31252e+002  ,1.69711e+001  ,9.86449e+001  ,-1.35077e+003  ,-1.65464e+001  ,-7.60604e+001
7472  ,-1.52308e+003  ,-1.77662e+002  ,-3.64613e+001  ,-1.32713e+003  ,-3.02067e+002  ,-1.42798e+002
7473  ,-1.04722e+003  ,-1.23293e+002  ,3.11127e+001  ,-1.46462e+003  ,-2.01158e+002  ,-1.28547e+002
7474  ,-8.74128e+002  ,-3.21871e+002  ,-7.36189e+000  ,-1.47501e+003  ,-1.25284e+002  ,-1.82916e+002
7475  ,-2.60214e+002  ,-2.74777e+002  ,1.41339e+002  ,-1.20799e+003  ,-3.96326e+001  ,-1.75675e+002
7476  ,-5.27707e+002  ,-1.01704e+002  ,1.68268e+002  ,-1.30568e+003  ,-2.63024e+001  ,-1.36220e+002
7477  ,-2.87775e+002  ,-2.86798e+002  ,2.01091e+002  ,-1.20171e+003  ,-3.46710e+001  ,-1.47342e+002
7478  ,-1.61009e+003  ,-3.85757e+002  ,-4.98394e+001  ,-1.43513e+003  ,-2.38338e+002  ,-2.01809e+002
7479  ,-8.63872e+002  ,-4.82515e+002  ,-1.38389e+000  ,-1.41356e+003  ,-1.23233e+002  ,-2.04697e+002
7480  ,-1.13529e+003  ,-7.13737e+002  ,-1.01800e+002  ,-1.42379e+003  ,-1.61978e+002  ,-1.96646e+002
7481  ,-5.23171e+002  ,-1.73907e+002  ,1.66784e+002  ,-1.27509e+003  ,-2.24812e+001  ,-1.23129e+002
7482  ,-9.04557e+002  ,-3.77946e+002  ,3.57105e+001  ,-1.43961e+003  ,-9.57882e+001  ,-1.42639e+002
7483  ,-1.12829e+003  ,-6.20126e+001  ,2.26333e+001  ,-1.25775e+003  ,-2.08628e+002  ,-1.01066e+002
7484  ,-1.74481e+003  ,-2.64641e+002  ,-1.24981e+002  ,-1.37150e+003  ,-2.42551e+002  ,-1.60669e+002
7485  ,-1.26480e+003  ,-9.02590e+001  ,2.57197e+001  ,-1.25082e+003  ,-2.76311e+002  ,-1.27155e+002
7486  ,-9.31283e+002  ,-1.26763e+002  ,7.26393e+001  ,-1.45223e+003  ,-1.04906e+002  ,-1.34585e+002
7487  ,-1.02346e+003  ,-1.29083e+002  ,2.06487e+001  ,-1.43219e+003  ,-1.56282e+002  ,-1.07931e+002
7488  ,-7.64161e+002  ,-3.01266e+001  ,1.31688e+002  ,-1.31941e+003  ,-2.00253e+001  ,-1.11983e+002
7489  ,-9.34955e+002  ,4.07134e+000  ,4.52586e+001  ,-1.33158e+003  ,1.02801e+002  ,-6.00603e+001
7490  ,-8.38340e+002  ,-5.50007e+001  ,-1.58828e+001  ,-1.58159e+003  ,-1.39127e+002  ,-5.72751e+001
7491  ,-7.83122e+002  ,3.58204e+001  ,5.18698e+001  ,-1.61812e+003  ,-5.66758e+000  ,-6.49899e+001
7492  ,-9.46377e+002  ,-2.38008e+001  ,2.14367e+001  ,-1.52194e+003  ,-1.68438e+002  ,-9.33765e+001
7493  ,-6.43595e+002  ,-8.10251e+001  ,2.06462e+001  ,-1.57231e+003  ,-2.12819e+001  ,-9.83587e+001
7494  ,-5.07087e+002  ,-7.25282e+000  ,9.26508e+001  ,-1.31638e+003  ,7.11372e+001  ,-8.68376e+001
7495  ,-7.45396e+002  ,-1.48870e+002  ,2.64174e+001  ,-1.52654e+003  ,-8.98310e+001  ,-1.43408e+002
7496  ,-1.08155e+003  ,-5.26882e+001  ,-3.51026e+001  ,-1.28099e+003  ,-2.70597e+002  ,-7.18744e+001
7497  ,-5.37949e+002  ,-2.91452e+001  ,1.25751e+002  ,-1.33685e+003  ,2.36504e+000  ,-9.92433e+001
7498  ,-6.73505e+002  ,-1.15335e+001  ,1.88823e+001  ,-1.31377e+003  ,-2.37016e+002  ,-4.72339e+001
7499  ,-7.85647e+002  ,4.15798e+001  ,6.30603e+001  ,-1.58456e+003  ,-5.54738e+001  ,-6.06443e+001
7500  ,-1.10636e+003  ,-5.48509e-001  ,4.22773e+001  ,-1.29162e+003  ,-2.61841e+002  ,-1.07064e+002
7501  ,-8.70548e+002  ,-2.54143e+001  ,2.19081e+001  ,-1.48592e+003  ,-1.29505e+002  ,-9.11556e+001
7502  ,-8.25630e+002  ,-1.06626e+001  ,5.80037e+001  ,-1.37870e+003  ,1.19021e+001  ,-8.49287e+001
7503  ,-8.80723e+002  ,-8.32301e+001  ,5.67434e+001  ,-1.49118e+003  ,-1.32845e+002  ,-1.20537e+002
7504  ,2.27302e+002  ,-6.81754e+001  ,9.54473e+001  ,1.26088e+003  ,1.09819e+002  ,5.92862e+001
7505  ,-1.23456e+002  ,-2.73072e+001  ,9.00672e+001  ,1.20169e+003  ,1.19841e+002  ,2.65205e+001
7506  ,-8.40107e+002  ,-5.54817e+001  ,5.15543e+001  ,1.39491e+003  ,2.38747e+001  ,4.03112e+001
7507  ,-2.16082e+002  ,-5.87895e+001  ,6.34099e+001  ,1.25461e+003  ,7.59116e+001  ,3.84896e+001
7508  ,-7.79502e+002  ,-4.49303e+001  ,4.61658e+001  ,1.39025e+003  ,2.53907e+001  ,2.73135e+001
7509  ,-1.49930e+003  ,-1.09097e+001  ,4.14906e+001  ,1.27505e+003  ,-8.41876e+001  ,4.23964e+001
7510  ,2.72880e+002  ,-8.29158e+001  ,1.41568e+002  ,1.22349e+003  ,8.06518e+001  ,4.44233e+001
7511  ,-8.33688e+002  ,-1.96955e+002  ,-1.45484e+001  ,1.40123e+003  ,1.60991e+001  ,3.31854e+001
7512  ,-8.12604e+002  ,-3.05730e+001  ,3.12708e+001  ,1.43824e+003  ,2.75160e+001  ,2.82319e+001
7513  ,-1.34986e+002  ,-2.58315e+001  ,4.36634e+001  ,1.24190e+003  ,1.25178e+002  ,4.88142e+001
7514  ,-4.94661e+002  ,-3.58544e+001  ,5.94415e+001  ,1.45776e+003  ,3.56980e+001  ,6.31342e+001
7515  ,3.20277e+002  ,-1.64829e+002  ,6.78046e+001  ,1.20985e+003  ,9.01035e+001  ,8.31162e+001
7516  ,-6.84271e+002  ,-2.60013e+002  ,-2.39536e+001  ,1.38219e+003  ,1.15438e+001  ,7.16930e+001
7517  ,-2.06000e+003  ,6.40641e+000  ,1.13683e+001  ,1.21101e+003  ,-1.77035e+002  ,3.81502e+001
7518  ,-1.89749e+003  ,-2.45525e+001  ,1.93804e+000  ,1.12715e+003  ,-2.21316e+002  ,6.14682e+000
7519  ,-2.09990e+003  ,-5.89617e+001  ,-2.57332e+001  ,1.20607e+003  ,-2.14576e+002  ,2.63061e+001
7520  ,-1.21927e+003  ,3.12878e+001  ,4.73611e+001  ,1.40981e+003  ,-5.42030e+001  ,9.56012e+000
7521  ,-1.22873e+003  ,4.35144e+001  ,4.18907e+001  ,1.59415e+003  ,-5.91876e+001  ,2.93935e+001
7522  ,-9.96307e+002  ,-4.50093e+001  ,4.43951e+001  ,1.47110e+003  ,-6.58949e+001  ,4.90892e+001
7523  ,-2.50923e+003  ,-3.47187e+001  ,-3.69880e+001  ,1.15368e+003  ,-2.52944e+002  ,3.90681e+001
7524  ,-1.96831e+003  ,-1.58281e+002  ,-1.45834e+001  ,1.52382e+003  ,-1.57203e+002  ,6.25190e+001
7525  ,-1.85960e+003  ,-3.71885e+001  ,7.32277e+000  ,1.49419e+003  ,-1.51962e+002  ,4.69554e+001
7526  ,-1.18193e+003  ,-4.69638e+001  ,5.64449e+001  ,1.40768e+003  ,-7.39953e+001  ,4.22699e+001
7527  ,-2.87290e+003  ,-6.60156e+001  ,-1.28235e+002  ,1.11765e+003  ,-1.21717e+002  ,3.92591e+001
7528  ,-1.98682e+003  ,-1.03855e+002  ,-6.65306e+001  ,1.28897e+003  ,-6.10410e+001  ,3.95929e+001
7529  ,-2.84314e+003  ,-1.16423e+002  ,-1.44407e+002  ,1.13137e+003  ,-1.75141e+002  ,4.36363e+001
7530  ,-3.33419e+003  ,-1.62940e+002  ,-2.83844e+002  ,1.18183e+003  ,-1.08719e+002  ,3.28787e+001
7531  ,-1.96627e+003  ,-1.91623e+002  ,-1.10637e+002  ,1.31257e+003  ,-6.17741e+001  ,3.89590e+001
7532  ,-3.19808e+003  ,-9.66747e+001  ,-1.09413e+002  ,1.03319e+003  ,-2.49659e+002  ,3.87195e+001
7533  ,-3.85630e+003  ,-3.41713e+002  ,-4.45856e+002  ,1.25585e+003  ,-1.14879e+002  ,3.00063e+001
7534  ,-1.78747e+003  ,-2.66939e+002  ,-7.83862e+001  ,1.31207e+003  ,-6.87030e+001  ,7.85711e+001
7535  ,-1.91688e+003  ,-1.51799e+002  ,-9.42738e+001  ,1.33562e+003  ,-6.19023e+001  ,5.87833e+001
7536  ,-2.48723e+003  ,-1.20841e+002  ,-9.75543e+001  ,1.26453e+003  ,-1.48391e+002  ,3.97738e+001
7537  ,-3.42172e+003  ,-1.72870e+003  ,-6.69992e+002  ,6.92088e+002  ,-2.53520e+001  ,5.48118e+001
7538  ,-3.29028e+003  ,-1.69612e+003  ,-5.64476e+002  ,8.48223e+002  ,-1.10386e+001  ,4.01438e+001
7539  ,-1.87330e+003  ,-1.28088e+003  ,-3.55892e+002  ,9.22077e+002  ,-9.08659e+000  ,7.62579e+001
7540  ,-4.04542e+003  ,-8.00004e+002  ,-5.42958e+002  ,1.45999e+003  ,-2.64036e+001  ,8.96866e+000
7541  ,-4.23002e+003  ,-1.81299e+003  ,-9.90069e+002  ,1.59068e+003  ,-4.72176e+001  ,3.66286e+001
7542  ,-2.32803e+003  ,-8.83344e+002  ,-3.13533e+002  ,1.38874e+003  ,-5.73368e+001  ,5.48023e+001
7543  ,-3.76256e+003  ,-6.91932e+002  ,-4.45425e+002  ,1.53529e+003  ,-1.38045e+002  ,2.46999e+001
7544  ,-1.64907e+003  ,-1.10692e+003  ,-2.75729e+002  ,3.74363e+002  ,3.73690e+001  ,9.43836e+001
7545  ,-2.16033e+002  ,-5.78065e+002  ,1.80449e+001  ,3.30154e+002  ,5.14310e+001  ,1.31463e+002
7546  ,1.25670e+003  ,-4.48192e+002  ,1.43101e+002  ,3.66337e+002  ,6.43896e+001  ,1.33083e+002
7547  ,1.33179e+003  ,-4.30692e+002  ,8.77158e+001  ,4.19699e+002  ,7.16976e+001  ,1.49217e+002
7548  ,-8.17696e+000  ,-7.96143e+002  ,-4.22643e+001  ,7.12440e+002  ,5.17111e+001  ,1.74500e+002
7549  ,-7.34684e+002  ,-7.66285e+002  ,-2.83622e+001  ,3.86345e+002  ,8.00682e+001  ,1.44545e+002
7550  ,-6.25745e+002  ,-5.46307e+002  ,-2.01821e+001  ,2.78052e+002  ,5.97517e+001  ,1.35948e+002
7551  ,-1.53735e+003  ,-1.21808e+003  ,-2.20715e+002  ,4.78620e+002  ,4.09261e+001  ,1.19787e+002
7552  ,-1.66208e+002  ,-8.24708e+002  ,-6.41842e+001  ,5.39959e+002  ,4.88340e+001  ,1.13666e+002
7553  ,1.08050e+003  ,-5.03717e+002  ,9.99324e+001  ,5.87091e+002  ,9.17834e+001  ,1.47515e+002
7554  ,-1.84469e+003  ,-1.29853e+003  ,-1.45480e+002  ,9.80111e+002  ,-1.14061e+001  ,1.48061e+002
7555  ,-1.92344e+003  ,-1.28797e+003  ,-2.96884e+002  ,9.78309e+002  ,-3.04577e+001  ,1.12354e+002
7556  ,5.53939e+002  ,-1.56958e+002  ,1.04441e+002  ,1.20175e+003  ,1.13232e+002  ,8.94483e+001
7557  ,1.14900e+003  ,-1.75114e+002  ,8.71194e+001  ,1.12460e+003  ,1.32163e+002  ,1.16348e+002
7558  ,1.21637e+003  ,-3.02506e+002  ,5.88011e+001  ,1.01950e+003  ,8.40747e+001  ,1.38914e+002
7559  ,3.37456e+001  ,-5.34110e+002  ,1.05796e+001  ,1.15940e+003  ,2.98177e+001  ,1.79416e+002
7560  ,-2.36210e+002  ,-1.60753e+002  ,2.81607e+001  ,1.43183e+003  ,4.22135e+001  ,1.06759e+002
7561  ,4.01073e+002  ,-2.99422e+002  ,2.30365e+001  ,1.37646e+003  ,5.79418e+001  ,1.18267e+002
7562  ,-1.10093e+003  ,-4.05030e+002  ,-2.24442e+001  ,1.56468e+003  ,-6.82090e+001  ,1.13263e+002
7563  ,1.08425e+003  ,-3.80229e+002  ,8.43138e+001  ,9.83735e+002  ,8.62365e+001  ,1.40229e+002
7564  ,6.94814e+002  ,-2.40669e+002  ,9.50984e+001  ,1.17925e+003  ,9.87351e+001  ,1.13737e+002
7565  ,-3.66397e+002  ,-3.49542e+002  ,2.09345e+000  ,1.35594e+003  ,2.96122e+001  ,1.15793e+002
7566  ,-4.34307e+002  ,-1.89334e+002  ,3.86671e+001  ,1.38189e+003  ,2.77078e+001  ,1.00874e+002
7567  ,-1.82489e+002  ,-7.44138e+002  ,-5.55893e+001  ,1.04353e+003  ,2.91562e+001  ,1.69411e+002
7568  ,1.01887e+003  ,-4.61837e+002  ,1.23872e+002  ,8.15225e+002  ,6.83378e+001  ,9.39193e+001
7569  ,-1.86275e+002  ,-7.67916e+002  ,-6.04584e+001  ,8.18525e+002  ,3.22411e+001  ,9.29165e+001
7570  ,-2.24307e+003  ,-6.20797e+002  ,-2.89541e+002  ,1.25505e+003  ,-2.43264e+001  ,6.03362e+001
7571  ,-2.17246e+003  ,-9.58463e+002  ,-4.02937e+002  ,1.30970e+003  ,-1.17887e+001  ,3.75955e+001
7572  ,1.00571e+003  ,-4.73363e+002  ,7.21729e+001  ,8.31521e+002  ,8.07155e+001  ,1.04244e+002
7573  ,-2.60128e+002  ,-6.03798e+002  ,-4.10764e+001  ,1.14701e+003  ,2.81791e+001  ,7.47787e+001
7574  ,8.99429e+002  ,-3.59647e+002  ,1.31465e+002  ,9.62653e+002  ,8.94986e+001  ,8.01319e+001
7575  ,5.98804e+002  ,-3.95063e+002  ,5.94691e+001  ,1.03730e+003  ,9.74920e+001  ,9.18152e+001
7576  ,-4.60351e+002  ,-5.41978e+002  ,-4.56318e+001  ,1.22599e+003  ,1.89171e+001  ,1.05488e+002
7577  ,-2.08126e+003  ,-1.11215e+003  ,-3.31986e+002  ,1.27222e+003  ,-3.45088e+001  ,7.73810e+001
7578  ,-2.60135e+002  ,-8.24620e+002  ,-6.43877e+001  ,8.58973e+002  ,4.84529e+001  ,1.20241e+002
7579  ,-2.33488e+002  ,-5.02149e+002  ,-1.91106e+001  ,1.25727e+003  ,3.88506e+001  ,1.10122e+002
7580  ,-1.09977e+003  ,-6.07434e+002  ,3.91305e+001  ,1.22941e+003  ,-3.89068e+001  ,1.85500e+002
7581  ,-1.31693e+003  ,-2.00117e+002  ,-1.15311e+001  ,1.47111e+003  ,-5.35358e+001  ,9.57142e+001
7582  ,-2.68441e+003  ,-9.02351e+002  ,-2.21392e+002  ,1.01682e+003  ,-1.53095e+001  ,1.20898e+002
7583  ,-2.95868e+003  ,-1.98967e+002  ,-6.23121e+001  ,1.22424e+003  ,-2.47551e+002  ,6.90791e+001
7584  ,-2.31888e+003  ,-4.09137e+002  ,-3.04606e+001  ,1.60256e+003  ,-1.50254e+002  ,1.07496e+002
7585  ,-1.46533e+003  ,-4.65940e+002  ,-7.81388e+001  ,1.40385e+003  ,-5.21892e+001  ,9.49326e+001
7586  ,-2.98035e+003  ,-1.08544e+003  ,-1.20756e+002  ,1.57977e+003  ,-7.91944e+001  ,1.71118e+002
7587  ,-3.72374e+003  ,-5.84593e+002  ,-2.29687e+002  ,1.43976e+003  ,-2.08203e+002  ,7.50274e+001
7588  ,-1.55701e+003  ,-2.74956e+002  ,-4.93657e+001  ,1.42576e+003  ,-6.60476e+001  ,8.28077e+001
7589  ,-2.17124e+003  ,-2.07205e+002  ,-4.44468e+001  ,1.41155e+003  ,-1.56034e+002  ,8.83357e+001
7590  ,-2.90785e+003  ,-3.95397e+002  ,-1.96100e+002  ,1.37902e+003  ,-1.35337e+002  ,1.02666e+002
7591  ,-3.17681e+003  ,-9.92862e+002  ,-3.45311e+002  ,1.56498e+003  ,-1.41837e+002  ,2.46673e+001
7592  ,-1.42275e+003  ,-9.10359e+002  ,-1.70733e+002  ,1.13862e+003  ,-1.61441e+001  ,1.39783e+002
7593  ,-1.22015e+003  ,-4.22348e+002  ,-3.49301e+000  ,1.47496e+003  ,-5.72531e+001  ,1.23217e+002
7594  ,-1.38068e+003  ,-6.06833e+002  ,-1.13578e+002  ,1.33858e+003  ,-3.08776e+001  ,8.21916e+001
7595  ,2.46445e+002  ,2.85516e+002  ,1.23161e+001  ,7.87018e+002  ,-2.59379e+001  ,1.84844e+001
7596  ,3.75381e+002  ,1.49045e+002  ,-4.89397e+001  ,6.07378e+002  ,-1.32955e+001  ,1.68547e+001
7597  ,5.23815e+002  ,1.20651e+002  ,5.49700e+001  ,7.65140e+002  ,-3.00550e+000  ,2.43772e+001
7598  ,2.51276e+002  ,2.84138e+002  ,3.45894e+001  ,8.34011e+002  ,-6.98639e+000  ,1.45368e+001
7599  ,5.32721e+002  ,9.59068e+001  ,6.89488e+001  ,7.71719e+002  ,-2.77496e+001  ,2.81096e+001
7600  ,-3.09632e+000  ,8.68147e+002  ,1.68019e+002  ,7.40796e+002  ,-4.91627e+001  ,-4.32253e+000
7601  ,-1.52079e+001  ,8.54034e+002  ,1.82673e+002  ,7.92401e+002  ,-3.71430e+001  ,8.41679e+000
7602  ,-1.52205e+002  ,1.31038e+003  ,4.23690e+002  ,5.72056e+002  ,-5.22494e+001  ,5.95945e+000
7603  ,-1.19346e+002  ,1.09831e+003  ,2.31662e+002  ,7.46038e+002  ,-8.43373e+001  ,-1.71220e+001
7604  ,-1.82513e+002  ,1.17006e+003  ,3.36576e+002  ,5.99078e+002  ,-1.01655e+002  ,6.51871e+000
7605  ,-5.51658e+002  ,5.11696e+002  ,1.25672e+002  ,6.55545e+002  ,-8.86507e+001  ,2.45128e+001
7606  ,-1.36098e+002  ,1.09759e+003  ,3.05664e+002  ,7.80844e+002  ,-3.30145e+001  ,2.75181e+000
7607  ,5.77747e+001  ,4.63484e+002  ,1.12103e+002  ,8.94928e+002  ,-4.72698e+001  ,2.66059e+001
7608  ,1.45503e+002  ,3.12251e+002  ,9.04686e+001  ,9.35363e+002  ,-6.84144e+000  ,4.90149e+000
7609  ,3.65578e+002  ,1.29863e+002  ,1.05789e+002  ,9.02227e+002  ,-1.34608e+001  ,9.90985e+000
7610  ,5.40952e+002  ,-2.07330e+002  ,1.75103e+002  ,8.83841e+002  ,-4.35118e+000  ,9.16158e+000
7611  ,-5.18167e+002  ,-1.71058e+002  ,-4.33239e+001  ,9.65515e+002  ,-7.41947e-001  ,1.71726e+001
7612  ,-1.37484e+002  ,4.68642e+002  ,1.15279e+002  ,9.31593e+002  ,-1.03967e+001  ,-2.03607e-001
7613  ,3.24617e+002  ,1.47049e+002  ,9.67819e+001  ,9.26347e+002  ,-9.40198e+000  ,6.50544e+000
7614  ,-1.34722e+002  ,-6.31712e+002  ,-5.66554e+001  ,9.37502e+002  ,8.45768e+000  ,-1.63493e+001
7615  ,1.79358e+002  ,-2.63510e+002  ,6.31454e+001  ,9.97283e+002  ,3.35402e-001  ,-1.00712e+001
7616  ,-1.02367e+002  ,4.03296e+001  ,6.75630e+001  ,1.12160e+003  ,2.94456e+001  ,-6.60551e+000
7617  ,1.42989e+002  ,3.02608e+002  ,8.39261e+001  ,9.37102e+002  ,1.05997e+001  ,-8.27157e-001
7618  ,2.83863e+002  ,7.93355e+001  ,9.50163e+001  ,9.92864e+002  ,-1.04142e+001  ,2.22924e+001
7619  ,-1.50415e+002  ,4.25486e+002  ,1.05538e+002  ,9.53158e+002  ,-3.90869e+001  ,1.02951e+001
7620  ,-1.81274e+003  ,-1.32079e+003  ,-6.05363e+002  ,5.29957e+002  ,-6.15970e+001  ,7.80116e+001
7621  ,-1.20331e+003  ,-1.93242e+003  ,-6.04481e+002  ,5.35064e+002  ,-3.52524e+001  ,8.39584e+001
7622  ,-1.73581e+003  ,-1.44023e+003  ,-6.40012e+002  ,5.36516e+002  ,-5.65115e+001  ,3.46447e+001
7623  ,-1.38709e+003  ,-1.87232e+003  ,-7.03808e+002  ,5.67207e+002  ,2.54542e+000  ,2.35142e+001
7624  ,-8.57414e+002  ,-1.59474e+003  ,-4.30737e+002  ,5.56050e+002  ,-1.49543e+001  ,6.11780e+001
7625  ,-1.07842e+003  ,-5.51490e+002  ,-2.43600e+002  ,7.11688e+002  ,-8.15415e+001  ,3.69558e+001
7626  ,-1.12482e+003  ,-6.99705e+002  ,-3.08949e+002  ,8.37588e+002  ,4.59888e+000  ,3.20487e+001
7627  ,-4.82283e+002  ,1.71808e+002  ,3.08590e+001  ,8.84516e+002  ,-2.04950e+001  ,1.91497e+001
7628  ,-7.13983e+002  ,-1.23481e+003  ,-3.42279e+002  ,7.83129e+002  ,-1.30394e+001  ,-7.57187e+000
7629  ,-4.89394e+002  ,1.54703e+002  ,3.51900e+001  ,8.78774e+002  ,-5.31832e+001  ,3.01440e+001
7630  ,-3.28452e+002  ,-2.83350e+002  ,-2.41456e+001  ,1.02921e+003  ,-3.23062e+001  ,3.88376e+001
7631  ,4.35163e+002  ,-8.17487e+002  ,1.00915e+002  ,4.38727e+002  ,-1.33335e+001  ,8.11422e+001
7632  ,4.91047e+002  ,-8.19949e+002  ,1.57639e+002  ,3.02087e+002  ,-8.02193e+000  ,5.28198e+001
7633  ,-8.32995e+002  ,-2.00225e+003  ,-5.77657e+002  ,3.25602e+002  ,-1.70628e+001  ,5.13825e+001
7634  ,-2.43108e+002  ,-1.44518e+003  ,-2.17938e+002  ,3.04429e+002  ,-1.83904e+001  ,6.72992e+001
7635  ,5.88249e+002  ,-5.35603e+002  ,1.96027e+002  ,6.67171e+002  ,-1.08941e+001  ,2.64567e+001
7636  ,1.62436e+002  ,-1.01802e+003  ,2.57911e+001  ,1.74181e+002  ,-4.66024e+000  ,2.16682e+001
7637  ,6.45259e+002  ,-6.45607e+002  ,2.28708e+002  ,5.06876e+002  ,-4.79748e+000  ,3.55566e+000
7638  ,-2.36528e+002  ,-1.23728e+003  ,-1.85593e+002  ,6.53496e+002  ,-1.96619e+000  ,-8.66180e+000
7639  ,1.81391e+002  ,-6.61305e+002  ,4.43449e+001  ,7.82259e+002  ,-6.53730e+000  ,-3.81911e+000
7640  ,1.24035e+001  ,-5.39166e+002  ,-8.65056e+000  ,9.32154e+002  ,-8.38342e+000  ,2.64643e+001
7641  ,-5.69347e+002  ,-1.14191e+003  ,-2.58083e+002  ,8.03656e+002  ,-2.48332e+001  ,2.99688e+001
7642  ,-1.52392e+003  ,-4.86313e+002  ,-1.15645e+002  ,1.47593e+003  ,1.47384e+002  ,-1.52774e+002
7643  ,-5.76007e+001  ,-4.55590e+002  ,2.09915e+002  ,1.05191e+003  ,3.53642e+001  ,-1.58849e+002
7644  ,-8.20189e+002  ,-7.80635e+002  ,-6.47817e+001  ,1.35121e+003  ,7.98553e+001  ,-1.44234e+002
7645  ,-8.95837e+002  ,-2.83863e+002  ,4.81316e+001  ,1.44994e+003  ,1.00310e+002  ,-1.54272e+002
7646  ,-9.01308e+002  ,-4.39802e+002  ,1.31294e+001  ,1.44140e+003  ,7.32021e+001  ,-1.36789e+002
7647  ,-5.81571e+002  ,-6.08271e+002  ,6.39150e+000  ,1.31887e+003  ,1.20460e+002  ,-2.33165e+002
7648  ,-6.42528e+001  ,-3.36337e+002  ,1.78266e+002  ,1.12728e+003  ,2.42545e+001  ,-1.77617e+002
7649  ,-3.61531e+002  ,-1.85398e+002  ,1.67688e+002  ,1.19753e+003  ,-5.13267e+000  ,-1.39058e+002
7650  ,-2.72704e+002  ,-2.47839e+002  ,2.20375e+002  ,1.18216e+003  ,4.19841e+000  ,-1.30516e+002
7651  ,-1.72428e+003  ,-2.96781e+001  ,-7.83798e+001  ,1.04551e+003  ,3.14373e+002  ,-7.39328e+001
7652  ,-2.54068e+003  ,-3.06987e+002  ,-3.21719e+002  ,1.28978e+003  ,2.59378e+002  ,-9.96440e+001
7653  ,-1.60150e+003  ,-1.59583e+002  ,-6.37623e+001  ,1.28297e+003  ,2.13094e+002  ,-9.31329e+001
7654  ,-1.96607e+003  ,-1.18753e+002  ,-1.56491e+002  ,1.08024e+003  ,2.60859e+002  ,-7.59196e+001
7655  ,-1.55864e+003  ,-3.11350e+002  ,-6.19906e+001  ,1.31211e+003  ,2.30144e+002  ,-1.46757e+002
7656  ,-8.73001e+002  ,9.67274e+000  ,-4.32853e+000  ,9.69422e+002  ,3.72204e+002  ,-5.65861e+001
7657  ,-1.83960e+003  ,-6.85938e+001  ,-4.30111e+000  ,1.05482e+003  ,4.35383e+002  ,-9.88338e+001
7658  ,-1.13008e+003  ,1.78748e+001  ,5.63820e+000  ,1.24220e+003  ,3.09872e+002  ,-5.72204e+001
7659  ,-1.02478e+003  ,-1.77177e+001  ,-1.71308e+001  ,1.39155e+003  ,2.19138e+002  ,-8.62723e+001
7660  ,-1.17825e+003  ,6.69806e+000  ,9.93935e+000  ,1.10143e+003  ,3.25697e+002  ,-7.64262e+001
7661  ,-7.53841e+002  ,2.06391e+001  ,3.29117e+001  ,1.08716e+003  ,3.22073e+002  ,-4.00541e+001
7662  ,-1.04692e+003  ,-7.16226e+000  ,2.11844e+001  ,1.32873e+003  ,2.09700e+002  ,-7.70260e+001
7663  ,-7.58059e+002  ,2.45128e+001  ,2.31997e+001  ,1.35136e+003  ,2.30398e+002  ,-5.77676e+001
7664  ,-1.14967e+003  ,-7.14274e+001  ,2.70428e+001  ,1.31461e+003  ,2.14307e+002  ,-8.73769e+001
7665  ,-1.15475e+003  ,-1.94613e+002  ,1.05022e+000  ,1.32170e+003  ,2.37862e+002  ,-1.35773e+002
7666  ,-1.76511e+003  ,-6.77640e+000  ,-6.10681e+001  ,1.08432e+003  ,3.35799e+002  ,-8.01358e+001
7667  ,-9.45189e+002  ,-1.32808e+002  ,2.85904e+001  ,1.47879e+003  ,1.71107e+002  ,-1.07205e+002
7668  ,-5.29335e+002  ,-4.85418e+001  ,5.70457e+001  ,1.53146e+003  ,2.56519e+001  ,-1.05814e+002
7669  ,-7.06974e+002  ,-9.00969e+001  ,5.71361e+001  ,1.54615e+003  ,8.76468e+001  ,-1.38744e+002
7670  ,-7.87267e+002  ,-1.03621e+002  ,4.62145e+001  ,1.49138e+003  ,7.96843e+001  ,-1.21628e+002
7671  ,-2.72842e+002  ,-2.54513e+002  ,4.78967e+001  ,1.40933e+003  ,5.03494e+001  ,-1.62223e+002
7672  ,-7.87073e+002  ,-1.62328e+002  ,7.89848e+001  ,1.47672e+003  ,9.10381e+001  ,-1.54415e+002
7673  ,-4.77255e+002  ,-4.60388e+002  ,2.13839e+001  ,1.37758e+003  ,1.08244e+002  ,-2.27147e+002
7674  ,1.16967e+002  ,-1.72793e+002  ,1.05999e+002  ,1.14895e+003  ,-1.39397e+001  ,-1.68288e+002
